MatchId,iId,iStartFrame,iEndFrame
803429,2,1443423,1518432
803429,3,0,0
803429,4,0,0
803430,1,1154655,1223885
803430,2,1247056,1319813
803430,3,0,0
803430,4,0,0
803432,1,633395,705556
803432,2,728072,804740
803432,3,0,0
803432,4,0,0
803433,1,1777400,1846853
803433,2,1869652,1943258
803433,3,0,0
803433,4,0,0
803434,1,1684739,1756852
803434,2,1779650,1854786
803434,3,0,0
803434,4,0,0
803435,1,1799556,1869239
803435,2,1892465,1964739
803435,3,0,0
803435,4,0,0
803436,1,1770999,1838812
803436,2,1871851,1945388
803436,3,0,0
803436,4,0,0
803437,1,1777615,1846707
803437,2,1870344,1945963
803437,3,0,0
803437,4,0,0
803438,1,1784469,1856801
803438,2,1879706,1953480
803438,3,0,0
803438,4,0,0
803439,1,1799682,1868928
803439,2,1892431,1966380
803439,3,0,0
803439,4,0,0
803440,1,1777959,1848814
803440,2,1871315,1944868
803440,3,0,0
803440,4,0,0
803441,1,1777237,1846354
803441,2,1869238,1943015
803441,3,0,0
803441,4,0,0
803442,1,1147086,1216201
803442,2,1239263,1312888
803442,3,0,0
803442,4,0,0
803443,1,1349947,1419067
803443,2,1441580,1513659
803443,3,0,0
803443,4,0,0
803444,1,1351678,1422381
803444,2,1445026,1518670
803444,3,0,0
803444,4,0,0
803445,1,1564535,1633626
803445,2,1657871,1731429
803445,3,0,0
803445,4,0,0
803446,1,1215327,1284572
803446,2,1307220,1384241
803446,3,0,0
803446,4,0,0
803447,1,1518880,1588341
803447,2,1610925,1684517
803447,3,0,0
803447,4,0,0
803448,1,1350139,1422255
803448,2,1445483,1519159
803448,3,0,0
803448,4,0,0
803450,1,1350622,1421296
803450,2,1443910,1517646
803450,3,0,0
803450,4,0,0
803451,1,1350201,1422279
803451,2,1446053,1521242
803451,3,0,0
803451,4,0,0
803452,1,1799915,1869274
803452,2,1893674,1967732
803452,3,0,0
803452,4,0,0
803453,1,1798912,1867988
803453,2,1890691,1962824
803453,3,0,0
803453,4,0,0
803454,1,1777347,1848423
803454,2,1871016,1946111
803454,3,0,0
803454,4,0,0
803455,1,2162933,2233595
803455,2,2256140,2328187
803455,3,0,0
803455,4,0,0
803456,1,1800307,1869427
803456,2,1891944,1964064
803456,3,0,0
803456,4,0,0
803457,1,1349314,1421319
803457,2,1443874,1521353
803457,3,0,0
803457,4,0,0
803458,1,1342899,1411947
803458,2,1434507,1508251
803458,3,0,0
803458,4,0,0
803459,1,1347047,1417782
803459,2,1441205,1513196
803459,3,0,0
803459,4,0,0
803460,1,1781868,1851148
803460,2,1873703,1946715
803460,3,0,0
803460,4,0,0
803461,1,1777592,1847283
803461,2,1869855,1940786
803461,3,0,0
803461,4,0,0
803462,1,1148742,1217748
803462,2,1242496,1317528
803462,3,0,0
803462,4,0,0
803463,1,1575111,1644198
803463,2,1666755,1740345
803463,3,0,0
803463,4,0,0
803464,1,1439880,1509886
803464,2,1533323,1605594
803464,3,0,0
803464,4,0,0
803465,1,1350182,1419557
803465,2,1442318,1515752
803465,3,0,0
803465,4,0,0
803466,1,1215276,1286963
803466,2,1309493,1383236
803466,3,0,0
803466,4,0,0
803467,1,1439972,1511627
803467,2,1534169,1610986
803467,3,0,0
803467,4,0,0
803468,1,1429545,1500460
803468,2,1523399,1600707
803468,3,0,0
803468,4,0,0
803469,1,1338153,1408016
803469,2,1430744,1504266
803469,3,0,0
803469,4,0,0
803470,1,1216794,1286101
803470,2,1308674,1384350
803470,3,0,0
803470,4,0,0
803471,1,1349919,1423462
803471,2,1446086,1524216
803471,3,0,0
803471,4,0,0
803472,1,1054255,1127253
803472,2,1151276,1223600
803472,3,0,0
803472,4,0,0
803473,1,1356095,1426770
803473,2,1449688,1523410
803473,3,0,0
803473,4,0,0
803474,1,1440417,1509530
803474,2,1533518,1607070
803474,3,0,0
803474,4,0,0
803475,1,1343130,1412239
803475,2,1435325,1508428
803475,3,0,0
803475,4,0,0
803476,1,204496,276697
803476,2,299375,373713
803476,3,0,0
803476,4,0,0
803477,1,1126428,1196385
803477,2,1219533,1295060
803477,3,0,0
803477,4,0,0
803478,1,1350168,1420863
803478,2,1443484,1515809
803478,3,0,0
803478,4,0,0
803479,1,1575056,1644199
803479,2,1666887,1740028
803479,3,0,0
803479,4,0,0
803480,1,1350077,1420550
803480,2,1443129,1515165
803480,3,0,0
803480,4,0,0
803481,1,1350187,1419324
803481,2,1441949,1516307
803481,3,0,0
803481,4,0,0
803482,1,1153373,1224751
803482,2,1248491,1320971
803482,3,0,0
803482,4,0,0
803483,1,1256476,1327690
803483,2,1350331,1422864
803483,3,0,0
803483,4,0,0
803484,1,1350207,1420898
803484,2,1443607,1518595
803484,3,0,0
803484,4,0,0
803485,1,1249002,1320774
803485,2,1344033,1417692
803485,3,0,0
803485,4,0,0
803486,1,1214928,1287080
803486,2,1309736,1386320
803486,3,0,0
803486,4,0,0
803487,1,1484935,1554266
803487,2,1578008,1651670
803487,3,0,0
803487,4,0,0
803488,1,1349487,1420046
803488,2,1443321,1515405
803488,3,0,0
803488,4,0,0
803489,1,1350183,1423709
803489,2,1446331,1519929
803489,3,0,0
803489,4,0,0
803490,1,1439656,1508676
803490,2,1531914,1602483
803490,3,0,0
803490,4,0,0
803491,1,1663985,1734559
803491,2,1757693,1831771
803491,3,0,0
803491,4,0,0
803492,1,1349376,1418524
803492,2,1441074,1513274
803492,3,0,0
803492,4,0,0
803493,1,1440034,1510804
803493,2,1533438,1607091
803493,3,0,0
803493,4,0,0
803494,1,1207298,1279605
803494,2,1302146,1376505
803494,3,0,0
803494,4,0,0
803495,1,1574913,1644367
803495,2,1666928,1740492
803495,3,0,0
803495,4,0,0
803496,1,1350066,1422405
803496,2,1445540,1519157
803496,3,0,0
803496,4,0,0
803497,1,2161454,2232645
803497,2,2255464,2329279
803497,3,0,0
803497,4,0,0
803498,1,1351638,1422208
803498,2,1444861,1518287
803498,3,0,0
803498,4,0,0
803499,1,1799855,1868923
803499,2,1892480,1964662
803499,3,0,0
803499,4,0,0
803500,1,1339125,1408392
803500,2,1432524,1505403
803500,3,0,0
803500,4,0,0
803501,1,1125259,1194369
803501,2,1217131,1293263
803501,3,0,0
803501,4,0,0
803502,1,1267551,1337042
803502,2,1359990,1433597
803502,3,0,0
803502,4,0,0
803503,1,1342863,1413586
803503,2,1436087,1511195
803503,3,0,0
803503,4,0,0
803504,1,1800071,1869145
803504,2,1892129,1966272
803504,3,0,0
803504,4,0,0
803505,1,1849198,1918995
803505,2,1941665,2015783
803505,3,0,0
803505,4,0,0
803506,1,1350377,1422468
803506,2,1445032,1517194
803506,3,0,0
803506,4,0,0
803507,1,1256855,1326098
803507,2,1349137,1424551
803507,3,0,0
803507,4,0,0
803508,1,1147582,1218313
803508,2,1241436,1314986
803508,3,0,0
803508,4,0,0
803509,1,1372872,1441873
803509,2,1464800,1536933
803509,3,0,0
803509,4,0,0
803510,1,630487,701143
803510,2,723657,798314
803510,3,0,0
803510,4,0,0
803511,1,1799474,1868857
803511,2,1891511,1966706
803511,3,0,0
803511,4,0,0
803512,1,1247642,1319174
803512,2,1341714,1417612
803512,3,0,0
803512,4,0,0
803513,1,1352432,1421522
803513,2,1444041,1518368
803513,3,0,0
803513,4,0,0
803514,1,1353792,1425927
803514,2,1450345,1525824
803514,3,0,0
803514,4,0,0
803515,1,1266593,1335583
803515,2,1358205,1431804
803515,3,0,0
803515,4,0,0
803516,1,1080199,1149286
803516,2,1171833,1245437
803516,3,0,0
803516,4,0,0
803517,1,1485318,1555836
803517,2,1578552,1652091
803517,3,0,0
803517,4,0,0
803518,1,1575712,1647206
803518,2,1670467,1744795
803518,3,0,0
803518,4,0,0
803519,1,1349953,1419164
803519,2,1441798,1516463
803519,3,0,0
803519,4,0,0
803521,1,1339023,1410978
803521,2,1433538,1505619
803521,3,0,0
803521,4,0,0
1021579,1,1801209,1870182
1021579,2,1892782,1965983
1021579,3,0,0
1021579,4,0,0
803522,1,1439863,1510414
803522,2,1532960,1605344
803522,3,0,0
803522,4,0,0
803523,1,1350015,1423157
803523,2,1445688,1521526
803523,3,0,0
803523,4,0,0
803524,1,1485539,1554564
803524,2,1577227,1650105
803524,3,0,0
803524,4,0,0
855472,1,1777837,1849204
855472,2,1871859,1943967
855472,3,0,0
855472,4,0,0
855473,1,1777620,1846715
855473,2,1870207,1946996
855473,3,0,0
855473,4,0,0
855474,1,1777604,1850089
855474,2,1873026,1948107
855474,3,0,0
855474,4,0,0
855475,1,1601130,1670324
855475,2,1692911,1765071
855475,3,0,0
855475,4,0,0
855476,1,1800309,1870831
855476,2,1894455,1969228
855476,3,0,0
855476,4,0,0
855477,1,1777694,1846891
855477,2,1869739,1947896
855477,3,0,0
855477,4,0,0
855478,1,1777530,1853831
855478,2,1876911,1951994
855478,3,0,0
855478,4,0,0
855479,1,1890289,1959363
855479,2,1982293,2055180
855479,3,0,0
855479,4,0,0
855480,1,1801395,1873868
855480,2,1896533,1970097
855480,3,0,0
855480,4,0,0
855481,1,1777479,1846670
855481,2,1869252,1942891
855481,3,0,0
855481,4,0,0
855482,1,1575093,1645702
855482,2,1668780,1741156
855482,3,0,0
855482,4,0,0
855483,1,1802345,1871525
855483,2,1894094,1967642
855483,3,0,0
855483,4,0,0
855484,1,1439964,1512185
855484,2,1535167,1607263
855484,3,0,0
855484,4,0,0
855485,1,1351019,1420081
855485,2,1444738,1516818
855485,3,0,0
855485,4,0,0
855486,1,1350102,1420845
855486,2,1444086,1518467
855486,3,0,0
855486,4,0,0
855487,1,1350184,1422380
855487,2,1445665,1519158
855487,3,0,0
855487,4,0,0
855488,1,1215051,1287212
855488,2,1312062,1384149
855488,3,0,0
855488,4,0,0
855489,1,1125154,1194139
855489,2,1216955,1288970
855489,3,0,0
855489,4,0,0
855490,1,265480,334557
855490,2,360240,435709
855490,3,0,0
855490,4,0,0
855491,1,1350083,1421402
855491,2,1444075,1519145
855491,3,0,0
855491,4,0,0
855492,1,1350844,1420124
855492,2,1442756,1516899
855492,3,0,0
855492,4,0,0
855493,1,1350637,1419722
855493,2,1443414,1515458
855493,3,0,0
855493,4,0,0
855496,1,1574990,1645645
855496,2,1668921,1742427
855496,3,0,0
855496,4,0,0
855497,1,1350346,1421329
855497,2,1443997,1517522
855497,3,0,0
855497,4,0,0
855498,1,1440102,1509132
855498,2,1531869,1615488
855498,3,0,0
855498,4,0,0
855499,1,1125504,1195990
855499,2,1219500,1291533
855499,3,0,0
855499,4,0,0
855500,1,1350017,1419067
855500,2,1441592,1515227
855500,3,0,0
855500,4,0,0
855427,1,1799978,1868980
855427,2,1892345,1970092
855427,3,0,0
855427,4,0,0
855443,1,1777615,1846667
855443,2,1869206,1946077
855443,3,0,0
855443,4,0,0
855446,1,1800361,1869707
855446,2,1892467,1970792
855446,3,0,0
855446,4,0,0
855450,1,1777715,1849041
855450,2,1871572,1945267
855450,3,0,0
855450,4,0,0
855502,1,1350076,1422178
855502,2,1444766,1515330
855502,3,0,0
855502,4,0,0
855503,1,1777788,1846889
855503,2,1869403,1941566
855503,3,0,0
855503,4,0,0
855504,1,1282599,1353210
855504,2,1376852,1452003
855504,3,0,0
855504,4,0,0
855505,1,1867409,1937356
855505,2,1959951,2033627
855505,3,0,0
855505,4,0,0
855506,1,1350024,1420628
855506,2,1443408,1516944
855506,3,0,0
855506,4,0,0
855508,1,1484933,1555670
855508,2,1578288,1656037
855508,3,0,0
855508,4,0,0
855509,1,1800457,1871000
855509,2,1895908,1969655
855509,3,0,0
855509,4,0,0
855510,1,1350120,1420802
855510,2,1443541,1517107
855510,3,0,0
855510,4,0,0
855511,1,1350006,1420576
855511,2,1445542,1516132
855511,3,0,0
855511,4,0,0
855512,1,1575801,1651406
855512,2,1674493,1748121
855512,3,0,0
855512,4,0,0
858164,1,1443960,1516005
858164,2,1539891,1615050
858164,3,0,0
858164,4,0,0
887995,1,1868338,1941379
887995,2,1962639,2035149
887995,3,0,0
887995,4,0,0
889792,1,1778438,1849448
889792,2,1873571,1945680
889792,3,0,0
889792,4,0,0
855513,1,1267600,1338378
855513,2,1361713,1433824
855513,3,0,0
855513,4,0,0
855514,1,1080301,1153470
855514,2,1176488,1254037
855514,3,0,0
855514,4,0,0
855515,1,1267621,1336682
855515,2,1359347,1434578
855515,3,0,0
855515,4,0,0
855516,1,1349944,1419902
855516,2,1442465,1515561
855516,3,0,0
855516,4,0,0
855517,1,1350042,1420708
855517,2,1443730,1517636
855517,3,0,0
855517,4,0,0
855518,1,1440669,1511867
855518,2,1534544,1606506
855518,3,0,0
855518,4,0,0
855519,1,1485082,1557649
855519,2,1581068,1654717
855519,3,0,0
855519,4,0,0
855520,1,1800032,1872229
855520,2,1894752,1969065
855520,3,0,0
855520,4,0,0
855521,1,265754,336698
855521,2,359247,432906
855521,3,0,0
855521,4,0,0
855522,1,1350403,1422452
855522,2,1445014,1518444
855522,3,0,0
855522,4,0,0
855523,1,1440047,1509392
855523,2,1531918,1604039
855523,3,0,0
855523,4,0,0
855524,1,1350082,1419142
855524,2,1442092,1515710
855524,3,0,0
855524,4,0,0
855525,1,1890013,1959079
855525,2,1981710,2053803
855525,3,0,0
855525,4,0,0
855526,1,1350068,1419181
855526,2,1441827,1516158
855526,3,0,0
855526,4,0,0
855527,1,1174140,1243266
855527,2,1265821,1338168
855527,3,0,0
855527,4,0,0
855528,1,1214883,1283990
855528,2,1307768,1381489
855528,3,0,0
855528,4,0,0
855529,1,1126430,1195803
855529,2,1219770,1291904
855529,3,0,0
855529,4,0,0
855530,1,1575253,1644778
855530,2,1667646,1740135
855530,3,0,0
855530,4,0,0
855531,1,1800253,1870761
855531,2,1894308,1970103
855531,3,0,0
855531,4,0,0
855428,1,1777132,1847688
855428,2,1870236,1942321
855428,3,0,0
855428,4,0,0
855445,1,1890908,1962997
855445,2,1985496,2060835
855445,3,0,0
855445,4,0,0
855532,1,1350069,1419955
855532,2,1442574,1518160
855532,3,0,0
855532,4,0,0
855533,1,1081433,1153500
855533,2,1176407,1248721
855533,3,0,0
855533,4,0,0
855534,1,1778079,1850361
855534,2,1872963,1948063
855534,3,0,0
855534,4,0,0
855535,1,1125268,1195836
855535,2,1219203,1300959
855535,3,0,0
855535,4,0,0
855536,1,1350530,1421610
855536,2,1444169,1517742
855536,3,0,0
855536,4,0,0
855537,1,1575041,1644148
855537,2,1666697,1740482
855537,3,0,0
855537,4,0,0
855538,1,1440617,1512901
855538,2,1535719,1607759
855538,3,0,0
855538,4,0,0
855539,1,1485016,1554166
855539,2,1577931,1653016
855539,3,0,0
855539,4,0,0
855540,1,1799458,1869200
855540,2,1891939,1967367
855540,3,0,0
855540,4,0,0
855541,1,1282559,1353392
855541,2,1376567,1447242
855541,3,0,0
855541,4,0,0
855451,1,1777117,1846295
855451,2,1869169,1942754
855451,3,0,0
855451,4,0,0
855507,1,1601400,1670541
855507,2,1694242,1766405
855507,3,0,0
855507,4,0,0
855542,1,1350570,1421183
855542,2,1445170,1520048
855542,3,0,0
855542,4,0,0
855543,1,1352639,1423268
855543,2,1446379,1520995
855543,3,0,0
855543,4,0,0
855544,1,1442393,1511602
855544,2,1534349,1605117
855544,3,0,0
855544,4,0,0
855545,1,1350043,1420909
855545,2,1443671,1512596
855545,3,0,0
855545,4,0,0
855546,1,1350113,1420102
855546,2,1442606,1514851
855546,3,0,0
855546,4,0,0
855547,1,1349985,1420551
855547,2,1444066,1515170
855547,3,0,0
855547,4,0,0
855548,1,1350056,1420990
855548,2,1443570,1515660
855548,3,0,0
855548,4,0,0
855549,1,1349926,1420683
855549,2,1443239,1516034
855549,3,0,0
855549,4,0,0
855550,1,1350065,1419194
855550,2,1442051,1515983
855550,3,0,0
855550,4,0,0
855551,1,1350801,1420775
855551,2,1444256,1513252
855551,3,0,0
855551,4,0,0
855202,1,1350047,1420682
855202,2,1443188,1518238
855202,3,0,0
855202,4,0,0
855203,1,1350641,1421330
855203,2,1446271,1524936
855203,3,0,0
855203,4,0,0
855204,1,1349969,1420070
855204,2,1443844,1519291
855204,3,0,0
855204,4,0,0
855205,1,1575040,1646152
855205,2,1669015,1744233
855205,3,0,0
855205,4,0,0
855206,1,1122904,1193501
855206,2,1217523,1293062
855206,3,0,0
855206,4,0,0
855207,1,1350243,1419365
855207,2,1443360,1519311
855207,3,0,0
855207,4,0,0
855208,1,1348515,1420718
855208,2,1444501,1518410
855208,3,0,0
855208,4,0,0
855209,1,1799609,1868752
855209,2,1892483,1965131
855209,3,0,0
855209,4,0,0
855210,1,1440093,1510683
855210,2,1533229,1607144
855210,3,0,0
855210,4,0,0
855211,1,1351709,1423683
855211,2,1446365,1519940
855211,3,0,0
855211,4,0,0
855212,1,1801272,1870433
855212,2,1893008,1965162
855212,3,0,0
855212,4,0,0
855213,1,1282687,1351839
855213,2,1374367,1447282
855213,3,0,0
855213,4,0,0
855214,1,1574928,1646172
855214,2,1669076,1739641
855214,3,0,0
855214,4,0,0
855215,1,1351028,1423243
855215,2,1445782,1517868
855215,3,0,0
855215,4,0,0
855216,1,1353272,1424544
855216,2,1447051,1519078
855216,3,0,0
855216,4,0,0
855217,1,1350061,1419197
855217,2,1441876,1514064
855217,3,0,0
855217,4,0,0
855218,1,1282346,1351459
855218,2,1374168,1448038
855218,3,0,0
855218,4,0,0
855219,1,1486107,1555193
855219,2,1577832,1655492
855219,3,0,0
855219,4,0,0
855220,1,1081929,1155890
855220,2,1179005,1254473
855220,3,0,0
855220,4,0,0
855221,1,268955,339864
855221,2,361986,437098
855221,3,0,0
855221,4,0,0
855222,1,1350010,1420616
855222,2,1444278,1523587
855222,3,0,0
855222,4,0,0
855223,1,1575072,1645656
855223,2,1668266,1740377
855223,3,0,0
855223,4,0,0
855224,1,1799860,1871101
855224,2,1894440,1968847
855224,3,0,0
855224,4,0,0
855225,1,1351084,1423243
855225,2,1445757,1516348
855225,3,0,0
855225,4,0,0
855226,1,1123251,1193905
855226,2,1217891,1289992
855226,3,0,0
855226,4,0,0
855227,1,1350067,1419183
855227,2,1442485,1518534
855227,3,0,0
855227,4,0,0
855228,1,1350107,1419311
855228,2,1441954,1516316
855228,3,0,0
855228,4,0,0
855229,1,1349539,1422453
855229,2,1445081,1520789
855229,3,0,0
855229,4,0,0
855230,1,1350333,1421015
855230,2,1444198,1517953
855230,3,0,0
855230,4,0,0
855231,1,1440081,1509215
855231,2,1532475,1606184
855231,3,0,0
855231,4,0,0
855232,1,1486008,1555066
855232,2,1578521,1650774
855232,3,0,0
855232,4,0,0
855233,1,1800156,1869984
855233,2,1893808,1967780
855233,3,0,0
855233,4,0,0
855234,1,1350435,1421000
855234,2,1443532,1517154
855234,3,0,0
855234,4,0,0
855235,1,1285804,1356526
855235,2,1379648,1452146
855235,3,0,0
855235,4,0,0
855236,1,1080104,1149183
855236,2,1171777,1245481
855236,3,0,0
855236,4,0,0
855237,1,1351095,1421699
855237,2,1445171,1522322
855237,3,0,0
855237,4,0,0
855238,1,1125032,1195702
855238,2,1218281,1291856
855238,3,0,0
855238,4,0,0
855239,1,1282514,1351618
855239,2,1374467,1448089
855239,3,0,0
855239,4,0,0
855240,1,1351516,1424913
855240,2,1447506,1521302
855240,3,0,0
855240,4,0,0
855241,1,1350188,1422328
855241,2,1446443,1520688
855241,3,0,0
855241,4,0,0
855242,1,1350128,1422230
855242,2,1444769,1518374
855242,3,0,0
855242,4,0,0
855243,1,1350016,1421552
855243,2,1444371,1518115
855243,3,0,0
855243,4,0,0
855244,1,1125217,1194247
855244,2,1216883,1289001
855244,3,0,0
855244,4,0,0
855245,1,1575765,1645179
855245,2,1668653,1742544
855245,3,0,0
855245,4,0,0
855246,1,1800561,1869970
855246,2,1894542,1966746
855246,3,0,0
855246,4,0,0
855247,1,1349921,1420426
855247,2,1443006,1518972
855247,3,0,0
855247,4,0,0
855248,1,1215423,1285100
855248,2,1307638,1384413
855248,3,0,0
855248,4,0,0
855249,1,1439962,1513708
855249,2,1536285,1611863
855249,3,0,0
855249,4,0,0
855250,1,1349928,1422290
855250,2,1444855,1519098
855250,3,0,0
855250,4,0,0
855251,1,268069,338812
855251,2,362911,438184
855251,3,0,0
855251,4,0,0
855252,1,1125002,1195971
855252,2,1218555,1291021
855252,3,0,0
855252,4,0,0
855253,1,1351153,1420370
855253,2,1443595,1518685
855253,3,0,0
855253,4,0,0
855254,1,1350007,1420536
855254,2,1443909,1519029
855254,3,0,0
855254,4,0,0
855255,1,1439663,1511139
855255,2,1533668,1606075
855255,3,0,0
855255,4,0,0
855256,1,1349994,1419118
855256,2,1441629,1518459
855256,3,0,0
855256,4,0,0
855257,1,1353348,1422607
855257,2,1445112,1519049
855257,3,0,0
855257,4,0,0
855258,1,1575020,1644337
855258,2,1667180,1739896
855258,3,0,0
855258,4,0,0
855259,1,1215265,1285982
855259,2,1309502,1385793
855259,3,0,0
855259,4,0,0
855260,1,1352208,1420107
855260,2,1443051,1515170
855260,3,0,0
855260,4,0,0
855261,1,1350206,1420842
855261,2,1443661,1518886
855261,3,0,0
855261,4,0,0
888196,1,1804642,1874255
888196,2,1897185,1967782
888196,3,0,0
888196,4,0,0
965398,1,1353921,1427292
965398,2,1449039,1522650
965398,3,1532234,1563392
965398,4,1567471,1591302
922050,1,1348998,1419654
922050,2,1444664,1516536
922050,3,0,0
922050,4,0,0
922051,1,1350541,1419609
922051,2,1443462,1517399
922051,3,0,0
922051,4,0,0
922201,1,1577179,1650839
922201,2,1674030,1749435
922201,3,0,0
922201,4,0,0
922054,1,1441146,1512410
922054,2,1538321,1613420
922054,3,0,0
922054,4,0,0
922055,1,1350749,1421485
922055,2,1445723,1521646
922055,3,0,0
922055,4,0,0
922056,1,1350295,1419351
922056,2,1442322,1514401
922056,3,0,0
922056,4,0,0
922057,1,1351775,1423888
922057,2,1446091,1518341
922057,3,0,0
922057,4,0,0
922058,1,1350554,1425782
922058,2,1450097,1522077
922058,3,0,0
922058,4,0,0
922102,1,1438992,1511929
922102,2,1534503,1606690
922102,3,0,0
922102,4,0,0
922103,1,1779413,1850491
922103,2,1873466,1944018
922103,3,0,0
922103,4,0,0
922109,1,1350363,1419504
922109,2,1444589,1520319
922109,3,0,0
922109,4,0,0
922110,1,1575619,1646291
922110,2,1669580,1741693
922110,3,0,0
922110,4,0,0
922112,1,1352078,1421093
922112,2,1444751,1519923
922112,3,0,0
922112,4,0,0
922118,1,1643838,1712874
922118,2,1738514,1812857
922118,3,0,0
922118,4,0,0
922122,1,1778017,1848548
922122,2,1872394,1963733
922122,3,0,0
922122,4,0,0
922123,1,1866721,1935808
922123,2,1958313,2032347
922123,3,0,0
922123,4,0,0
922124,1,1778749,1849276
922124,2,1873024,1946715
922124,3,0,0
922124,4,0,0
922137,1,1665722,1735795
922137,2,1760400,1835003
922137,3,0,0
922137,4,0,0
922138,1,1439441,1516630
922138,2,1540175,1615250
922138,3,0,0
922138,4,0,0
922140,1,1341048,1411682
922140,2,1436986,1512060
922140,3,0,0
922140,4,0,0
922142,1,1351595,1420968
922142,2,1445689,1520110
922142,3,0,0
922142,4,0,0
922145,1,1349391,1419325
922145,2,1444359,1516516
922145,3,0,0
922145,4,0,0
922148,1,1350419,1420982
922148,2,1445458,1521008
922148,3,0,0
922148,4,0,0
952383,1,1779788,1847506
952383,2,1870003,1943489
952383,3,0,0
952383,4,0,0
952421,1,1778428,1848313
952421,2,1871601,1939272
952421,3,0,0
952421,4,0,0
952445,1,1778948,1846598
952445,2,1872332,1944432
952445,3,0,0
952445,4,0,0
918904,1,1350823,1420032
918904,2,1444219,1518049
918904,3,0,0
918904,4,0,0
918905,1,1215452,1284805
918905,2,1307365,1381896
918905,3,0,0
918905,4,0,0
918906,1,1350476,1421496
918906,2,1444137,1519009
918906,3,0,0
918906,4,0,0
918907,1,1350361,1419799
918907,2,1442919,1516849
918907,3,0,0
918907,4,0,0
918908,1,1800474,1871107
918908,2,1896789,1970720
918908,3,0,0
918908,4,0,0
918909,1,1575077,1646081
918909,2,1669162,1744789
918909,3,0,0
918909,4,0,0
918910,1,1128048,1197334
918910,2,1220175,1292266
918910,3,0,0
918910,4,0,0
918911,1,1441218,1513395
918911,2,1535949,1609925
918911,3,0,0
918911,4,0,0
919210,1,1350027,1422090
919210,2,1444658,1518547
919210,3,0,0
919210,4,0,0
918914,1,1215070,1285634
918914,2,1308460,1380629
918914,3,0,0
918914,4,0,0
918915,1,1350478,1422504
918915,2,1445490,1517933
918915,3,0,0
918915,4,0,0
918916,1,1350181,1419769
918916,2,1442576,1516005
918916,3,0,0
918916,4,0,0
918917,1,1440107,1510699
918917,2,1533348,1605410
918917,3,0,0
918917,4,0,0
918918,1,1575066,1644081
918918,2,1667926,1742104
918918,3,0,0
918918,4,0,0
918919,1,1337471,1414108
918919,2,1436748,1510318
918919,3,0,0
918919,4,0,0
918920,1,1439990,1509050
918920,2,1532477,1607569
918920,3,0,0
918920,4,0,0
918921,1,1350024,1422296
918921,2,1444960,1517116
918921,3,0,0
918921,4,0,0
918922,1,1213365,1282411
918922,2,1305473,1379036
918922,3,0,0
918922,4,0,0
918923,1,1350059,1422082
918923,2,1444604,1516668
918923,3,0,0
918923,4,0,0
918924,1,1350095,1420660
918924,2,1443384,1518609
918924,3,0,0
918924,4,0,0
918925,1,1217033,1289546
918925,2,1312110,1384144
918925,3,0,0
918925,4,0,0
918926,1,1350036,1420767
918926,2,1444420,1518051
918926,3,0,0
918926,4,0,0
918927,1,1349952,1419315
918927,2,1441961,1515505
918927,3,0,0
918927,4,0,0
918929,1,1350019,1419292
918929,2,1442238,1516166
918929,3,0,0
918929,4,0,0
918930,1,1576008,1647485
918930,2,1672724,1746549
918930,3,0,0
918930,4,0,0
918931,1,1440121,1509197
918931,2,1531750,1606791
918931,3,0,0
918931,4,0,0
918932,1,1800110,1871006
918932,2,1893652,1967542
918932,3,0,0
918932,4,0,0
918933,1,1800081,1868558
918933,2,1891184,1966676
918933,3,0,0
918933,4,0,0
918934,1,1215968,1286617
918934,2,1309291,1382948
918934,3,0,0
918934,4,0,0
918935,1,1125405,1195138
918935,2,1218030,1294602
918935,3,0,0
918935,4,0,0
918936,1,1350292,1420891
918936,2,1443746,1516264
918936,3,0,0
918936,4,0,0
918937,1,1350055,1422149
918937,2,1445127,1518750
918937,3,0,0
918937,4,0,0
918938,1,1440066,1509003
918938,2,1533046,1605286
918938,3,0,0
918938,4,0,0
918939,1,1336605,1405694
918939,2,1428490,1502317
918939,3,0,0
918939,4,0,0
918940,1,1575198,1643826
918940,2,1667417,1740968
918940,3,0,0
918940,4,0,0
918942,1,1348301,1418983
918942,2,1442510,1518041
918942,3,0,0
918942,4,0,0
918943,1,1800119,1869197
918943,2,1893611,1966127
918943,3,0,0
918943,4,0,0
918944,1,1440254,1509352
918944,2,1532656,1605519
918944,3,0,0
918944,4,0,0
918945,1,1350032,1420686
918945,2,1443923,1516024
918945,3,0,0
918945,4,0,0
918946,1,1350178,1419344
918946,2,1442233,1519150
918946,3,0,0
918946,4,0,0
918947,1,1575389,1648091
918947,2,1670712,1745767
918947,3,0,0
918947,4,0,0
918949,1,1350094,1420936
918949,2,1444136,1518994
918949,3,0,0
918949,4,0,0
918950,1,1350071,1419121
918950,2,1441839,1513932
918950,3,0,0
918950,4,0,0
918951,1,1350134,1419299
918951,2,1442100,1517155
918951,3,0,0
918951,4,0,0
918952,1,1125446,1196087
918952,2,1219127,1296656
918952,3,0,0
918952,4,0,0
918953,1,1350042,1419149
918953,2,1441701,1517071
918953,3,0,0
918953,4,0,0
918954,1,1080237,1149280
918954,2,1172614,1244737
918954,3,0,0
918954,4,0,0
918955,1,1575434,1646263
918955,2,1670068,1743054
918955,3,0,0
918955,4,0,0
918956,1,1282606,1351673
918956,2,1375584,1449456
918956,3,0,0
918956,4,0,0
918957,1,1125102,1194193
